"Step","experiment-balanced-data - epoch","experiment-balanced-data - epoch__MIN","experiment-balanced-data - epoch__MAX","experiment-human-data - epoch","experiment-human-data - epoch__MIN","experiment-human-data - epoch__MAX"
"83441","","","","23","23","23"
"83456","23","23","23","","",""
"83464","","","","23","23","23"
"83493","","","","23","23","23"
"83494","","","","23","23","23"
"83495","","","","23","23","23"
"83502","23","23","23","","",""
"83508","","","","23","23","23"
"83509","","","","23","23","23"
"83514","","","","23","23","23"
"83519","23","23","23","","",""
"83521","","","","23","23","23"
"83578","23","23","23","","",""
"83589","23","23","23","","",""
"83598","23","23","23","23","23","23"
"83612","23","23","23","","",""
"83614","","","","23","23","23"
"83630","23","23","23","","",""
"83631","23","23","23","","",""
"83657","23","23","23","","",""
"83660","","","","23","23","23"
"83664","23","23","23","","",""
"83683","23","23","23","","",""
"83686","23","23","23","","",""
"83696","23","23","23","","",""
"83706","","","","23","23","23"
"83718","23","23","23","","",""
"83725","23","23","23","","",""
"83726","","","","23","23","23"
"83728","23","23","23","","",""
"83729","23","23","23","","",""
"83738","","","","23","23","23"
"83755","","","","23","23","23"
"83765","","","","23","23","23"
"83768","","","","23","23","23"
"83787","","","","23","23","23"
"83824","23","23","23","","",""
"83832","","","","23","23","23"
"83835","23","23","23","","",""
"83871","23","23","23","","",""
"83878","","","","23","23","23"
"83895","23","23","23","","",""
"83898","","","","23","23","23"
"83903","","","","23","23","23"
"83911","","","","23","23","23"
"83916","","","","23","23","23"
"83918","23","23","23","","",""
"83924","23","23","23","","",""
"83927","23","23","23","","",""
"83953","23","23","23","","",""
"83954","23","23","23","","",""
"83959","23","23","23","","",""
"83966","","","","23","23","23"
"83968","23","23","23","","",""
"83972","","","","23","23","23"
"83975","23","23","23","","",""
"83979","","","","23","23","23"
"84001","23","23","23","","",""
"84002","23","23","23","","",""
"84021","23","23","23","","",""
"84034","23","23","23","","",""
"84044","","","","23","23","23"
"84058","","","","23","23","23"
"84065","23","23","23","","",""
"84090","23","23","23","","",""
"84103","23","23","23","","",""
"84105","","","","23","23","23"
"84107","23","23","23","","",""
"84109","23","23","23","","",""
"84135","","","","23","23","23"
"84137","23","23","23","","",""
"84159","23","23","23","","",""
"84173","23","23","23","","",""
"84176","","","","23","23","23"
"84189","","","","23","23","23"
"84191","23","23","23","","",""
"84223","","","","23","23","23"
"84231","23","23","23","","",""
"84234","23","23","23","","",""
"84243","23","23","23","","",""
"84257","23","23","23","","",""
"84259","23","23","23","","",""
"84270","23","23","23","","",""
"84281","","","","23","23","23"
"84315","23","23","23","","",""
"84325","","","","23","23","23"
"84326","23","23","23","","",""
"84335","","","","23","23","23"
"84339","","","","23","23","23"
"84343","","","","23","23","23"
"84358","","","","23","23","23"
"84366","23","23","23","","",""
"84372","","","","23","23","23"
"84377","","","","23","23","23"
"84385","","","","23","23","23"
"84392","23","23","23","","",""
"84394","23","23","23","","",""
"84412","23","23","23","","",""
"84418","","","","23","23","23"
"84436","23","23","23","","",""
"84456","","","","23","23","23"
"84471","23","23","23","","",""
"84476","23","23","23","","",""
"84493","23","23","23","","",""
"84513","","","","23","23","23"
"84517","23","23","23","","",""
"84524","23","23","23","","",""
"84525","","","","23","23","23"
"84528","23","23","23","","",""
"84535","","","","23","23","23"
"84537","","","","23","23","23"
"84538","23","23","23","","",""
"84539","","","","23","23","23"
"84571","23","23","23","","",""
"84576","23","23","23","","",""
"84579","","","","23","23","23"
"84588","23","23","23","","",""
"84608","","","","23","23","23"
"84621","23","23","23","","",""
"84631","","","","23","23","23"
"84637","23","23","23","","",""
"84639","23","23","23","","",""
"84650","","","","23","23","23"
"84654","23","23","23","","",""
"84656","23","23","23","","",""
"84659","23","23","23","","",""
"84671","","","","23","23","23"
"84677","","","","23","23","23"
"84700","","","","23","23","23"
"84702","23","23","23","","",""
"84709","23","23","23","","",""
"84718","23","23","23","","",""
"84746","23","23","23","","",""
"84752","23","23","23","","",""
"84757","23","23","23","","",""
"84758","","","","23","23","23"
"84768","","","","23","23","23"
"84771","","","","23","23","23"
"84774","23","23","23","","",""
"84802","23","23","23","","",""
"84809","","","","23","23","23"
"84811","23","23","23","","",""
"84814","","","","23","23","23"
"84816","","","","23","23","23"
"84821","","","","23","23","23"
"84822","","","","23","23","23"
"84827","","","","23","23","23"
"84837","23","23","23","23","23","23"
"84843","23","23","23","","",""
"84852","","","","23","23","23"
"84857","23","23","23","23","23","23"
"84870","","","","23","23","23"
"84883","","","","23","23","23"
"84886","","","","23","23","23"
"84895","","","","23","23","23"
"84940","","","","23","23","23"
"84942","","","","23","23","23"
"84955","23","23","23","","",""
"84972","23","23","23","","",""
"84974","","","","23","23","23"
"84994","23","23","23","","",""
"84999","","","","23","23","23"
"85001","","","","23","23","23"
"85008","","","","23","23","23"
"85013","","","","23","23","23"
"85024","23","23","23","","",""
"85044","","","","23","23","23"
"85045","","","","23","23","23"
"85050","23","23","23","","",""
"85058","","","","23","23","23"
"85059","","","","23","23","23"
"85061","23","23","23","","",""
"85062","23","23","23","","",""
"85093","23","23","23","","",""
"85100","","","","23","23","23"
"85117","23","23","23","","",""
"85122","23","23","23","","",""
"85136","","","","23","23","23"
"85147","","","","23","23","23"
"85168","","","","23","23","23"
"85196","23","23","23","","",""
"85197","","","","23","23","23"
"85202","","","","23","23","23"
"85216","","","","23","23","23"
"85218","","","","23","23","23"
"85231","","","","23","23","23"
"85245","","","","23","23","23"
"85258","","","","23","23","23"
"85292","","","","23","23","23"
"85308","23","23","23","","",""
"85314","23","23","23","","",""
"85318","23","23","23","","",""
"85321","23","23","23","","",""
"85333","","","","23","23","23"
"85335","23","23","23","","",""
"85337","","","","23","23","23"
"85349","23","23","23","","",""
"85380","","","","23","23","23"
"85381","23","23","23","","",""
"85385","","","","23","23","23"
"85389","23","23","23","","",""
"85392","23","23","23","","",""
"85417","23","23","23","","",""
"85421","","","","23","23","23"
"85450","23","23","23","","",""
"85454","","","","23","23","23"
"85459","","","","23","23","23"
"85460","","","","23","23","23"
"85465","23","23","23","","",""
"85476","23","23","23","","",""
"85502","","","","24","24","24"
"85519","23","23","23","","",""
"85531","23","23","23","","",""
"85536","","","","24","24","24"
"85570","23","23","23","","",""
"85571","23","23","23","","",""
"85576","23","23","23","","",""
"85595","23","23","23","","",""
"85598","23","23","23","","",""
"85610","23","23","23","","",""
"85624","","","","24","24","24"
"85626","23","23","23","","",""
"85630","","","","24","24","24"
"85643","23","23","23","","",""
"85656","","","","24","24","24"
"85661","23","23","23","","",""
"85662","","","","24","24","24"
"85675","","","","24","24","24"
"85678","23","23","23","","",""
"85679","23","23","23","","",""
"85689","23","23","23","","",""
"85696","","","","24","24","24"
"85709","23","23","23","","",""
"85734","","","","24","24","24"
"85741","23","23","23","","",""
"85747","","","","24","24","24"
"85755","23","23","23","","",""
"85765","23","23","23","","",""
"85771","23","23","23","","",""
"85782","23","23","23","","",""
"85784","23","23","23","","",""
"85796","23","23","23","","",""
"85817","","","","24","24","24"
"85820","","","","24","24","24"
"85823","23","23","23","","",""
"85832","23","23","23","","",""
"85834","","","","24","24","24"
"85836","23","23","23","","",""
"85839","","","","24","24","24"
"85845","","","","24","24","24"
"85847","","","","24","24","24"
"85859","","","","24","24","24"
"85886","","","","24","24","24"
"85891","","","","24","24","24"
"85896","","","","24","24","24"
"85898","23","23","23","","",""
"85901","","","","24","24","24"
"85902","23","23","23","","",""
"85917","","","","24","24","24"
"85920","","","","24","24","24"
"85930","23","23","23","","",""
"85946","23","23","23","","",""
"85949","","","","24","24","24"
"85956","23","23","23","","",""
"85959","","","","24","24","24"
"85960","","","","24","24","24"
"85978","23","23","23","","",""
"85979","","","","24","24","24"
"85980","23","23","23","","",""
"85991","","","","24","24","24"
"86003","23","23","23","","",""
"86017","","","","24","24","24"
"86027","23","23","23","","",""
"86058","23","23","23","","",""
"86090","23","23","23","","",""
"86091","23","23","23","","",""
"86092","","","","24","24","24"
"86107","23","23","23","","",""
"86113","","","","24","24","24"
"86130","23","23","23","","",""
"86137","","","","24","24","24"
"86147","","","","24","24","24"
"86177","23","23","23","","",""
"86185","","","","24","24","24"
"86187","","","","24","24","24"
"86195","23","23","23","","",""
"86225","","","","24","24","24"
"86246","23","23","23","","",""
"86248","23","23","23","24","24","24"
"86257","23","23","23","","",""
"86275","","","","24","24","24"
"86276","","","","24","24","24"
"86286","","","","24","24","24"
"86288","","","","24","24","24"
"86292","","","","24","24","24"
"86294","23","23","23","","",""
"86299","23","23","23","","",""
"86314","","","","24","24","24"
"86322","","","","24","24","24"
"86332","","","","24","24","24"
"86336","23","23","23","","",""
"86338","23","23","23","","",""
"86343","23","23","23","","",""
"86352","","","","24","24","24"
"86355","23","23","23","","",""
"86357","23","23","23","","",""
"86358","","","","24","24","24"
"86360","","","","24","24","24"
"86382","23","23","23","","",""
"86383","","","","24","24","24"
"86401","","","","24","24","24"
"86408","","","","24","24","24"
"86420","","","","24","24","24"
"86431","","","","24","24","24"
"86447","23","23","23","","",""
"86463","","","","24","24","24"
"86483","","","","24","24","24"
"86489","","","","24","24","24"
"86492","","","","24","24","24"
"86495","","","","24","24","24"
"86496","","","","24","24","24"
"86502","","","","24","24","24"
"86504","23","23","23","","",""
"86506","","","","24","24","24"
"86511","","","","24","24","24"
"86514","","","","24","24","24"
"86524","23","23","23","","",""
"86529","23","23","23","","",""
"86530","","","","24","24","24"
"86557","","","","24","24","24"
"86564","23","23","23","","",""
"86572","23","23","23","","",""
"86574","","","","24","24","24"
"86591","","","","24","24","24"
"86603","","","","24","24","24"
"86604","","","","24","24","24"
"86614","","","","24","24","24"
"86663","24","24","24","","",""
"86666","","","","24","24","24"
"86676","","","","24","24","24"
"86689","","","","24","24","24"
"86693","24","24","24","","",""
"86703","","","","24","24","24"
"86734","24","24","24","","",""
"86754","","","","24","24","24"
"86756","24","24","24","","",""
"86759","","","","24","24","24"
"86762","24","24","24","","",""
"86798","24","24","24","24","24","24"
"86803","","","","24","24","24"
"86820","24","24","24","","",""
"86833","","","","24","24","24"
"86853","","","","24","24","24"
"86858","","","","24","24","24"
"86882","","","","24","24","24"
"86900","24","24","24","","",""
"86904","","","","24","24","24"
"86910","24","24","24","","",""
"86915","24","24","24","","",""
"86926","24","24","24","","",""
"86953","","","","24","24","24"
"86957","","","","24","24","24"
"86992","24","24","24","","",""
"87008","24","24","24","","",""
"87019","","","","24","24","24"
"87028","24","24","24","","",""
"87057","24","24","24","","",""
"87062","24","24","24","","",""
"87064","","","","24","24","24"
"87068","","","","24","24","24"
"87073","24","24","24","","",""
"87095","","","","24","24","24"
"87104","24","24","24","","",""
"87106","24","24","24","","",""
"87116","","","","24","24","24"
"87123","24","24","24","","",""
"87140","","","","24","24","24"
"87150","24","24","24","","",""
"87153","","","","24","24","24"
"87160","","","","24","24","24"
"87184","24","24","24","","",""
"87212","","","","24","24","24"
"87213","24","24","24","","",""
"87227","24","24","24","","",""
"87230","24","24","24","","",""
"87238","","","","24","24","24"
"87251","","","","24","24","24"
"87256","24","24","24","","",""
"87264","","","","24","24","24"
"87270","24","24","24","","",""
"87276","24","24","24","","",""
"87286","24","24","24","","",""
"87307","","","","24","24","24"
"87309","24","24","24","","",""
"87312","","","","24","24","24"
"87314","24","24","24","","",""
"87327","24","24","24","","",""
"87358","24","24","24","","",""
"87370","","","","24","24","24"
"87374","24","24","24","","",""
"87381","24","24","24","","",""
"87384","","","","24","24","24"
"87387","24","24","24","","",""
"87389","","","","24","24","24"
"87397","24","24","24","","",""
"87402","","","","24","24","24"
"87409","","","","24","24","24"
"87413","","","","24","24","24"
"87486","","","","24","24","24"
"87498","","","","24","24","24"
"87500","24","24","24","","",""
"87509","","","","24","24","24"
"87514","","","","24","24","24"
"87515","","","","24","24","24"
